,salesdate,netsales
73233,2024-10-09,1723.9
73234,2024-10-10,2192.5
73235,2024-10-11,1678.5
73236,2024-10-12,1705.2
73237,2024-10-13,2291.65
73238,2024-10-14,1763.95
73239,2024-10-15,1763.1
73240,2024-10-17,1932.2
73241,2024-10-18,2178.7
73242,2024-10-19,1506.5
73243,2024-10-20,2978.9
73244,2024-10-21,1990.1
73245,2024-10-22,1454.2
73246,2024-10-23,1633.0
73247,2024-10-24,1534.2
73248,2024-10-25,1931.65
73249,2024-10-26,2030.7
73250,2024-10-27,2252.5
73251,2024-10-28,1899.7
73252,2024-10-29,1379.8
73253,2024-10-30,1761.95
73254,2024-10-31,2685.05
73255,2024-11-01,2100.8
73256,2024-11-02,1973.15
73257,2024-11-03,2685.1
73258,2024-11-04,1888.6
73259,2024-11-05,1391.35
73260,2024-11-06,1642.7
73261,2024-11-07,1809.9
73262,2024-11-08,2574.15
73263,2024-11-09,1927.3
73264,2024-11-10,1780.5
73265,2024-11-11,1383.15
73266,2024-11-12,1478.3
73267,2024-11-13,1524.1
73268,2024-11-14,1314.7
73269,2024-11-15,2385.85
73270,2024-11-16,1742.0
73271,2024-11-17,2555.5
73272,2024-11-18,1763.3
73273,2024-11-19,2109.25
73274,2024-11-20,1579.2
73275,2024-11-21,1902.2
73276,2024-11-22,1789.4
73277,2024-11-23,1933.05
73278,2024-11-24,2339.6
73279,2024-11-25,1825.7
73280,2024-11-26,1473.45
73281,2024-11-27,1368.35
73282,2024-11-28,2351.2
73283,2024-11-29,1795.3
73284,2024-11-30,2214.45
73285,2024-12-01,2535.45
73286,2024-12-02,2484.45
73287,2024-12-03,1611.5
73288,2024-12-04,1703.95
73289,2024-12-05,1694.65
73290,2024-12-06,1907.65
73291,2024-12-07,2115.2
73292,2024-12-08,1957.15
73293,2024-12-09,1972.15
73294,2024-12-10,1466.55
73295,2024-12-11,2045.7
73296,2024-12-12,2312.8
73297,2024-12-13,1649.0
73298,2024-12-14,2070.0
73299,2024-12-15,2642.05
73300,2024-12-16,2634.9
73301,2024-12-17,1345.8
73302,2024-12-18,2898.4
73303,2024-12-19,2117.0
73304,2024-12-20,1904.6
73305,2024-12-21,1730.9
73306,2024-12-22,1950.3
73307,2024-12-23,2124.7
73308,2024-12-24,2034.8
73309,2024-12-25,1977.5
73310,2024-12-26,1908.9
73311,2024-12-27,1471.6
73312,2024-12-28,2210.3
73313,2024-12-29,1446.7
73314,2024-12-30,1986.7
73315,2024-12-31,1877.3
73475,2024-01-01,3009.0
73476,2024-01-02,2391.75
73477,2024-01-03,2360.5
73478,2024-01-04,2671.4
73479,2024-01-05,1994.35
73480,2024-01-06,3142.75
73481,2024-01-07,2806.05
73482,2024-01-08,2191.65
73483,2024-01-09,2133.3
73484,2024-01-10,3018.85
73485,2024-01-11,1662.3
73486,2024-01-12,1933.55
73487,2024-01-13,2291.65
73488,2024-01-14,2415.65
73489,2024-01-15,1612.45
73490,2024-01-16,1868.0
73491,2024-01-17,1497.5
73492,2024-01-18,2150.6
73493,2024-01-19,1530.3
73494,2024-01-20,1908.95
73495,2024-01-21,2489.55
73496,2024-01-22,1686.1
73497,2024-01-23,1911.4
73498,2024-01-24,3248.25
73499,2024-01-25,1952.7
73500,2024-01-26,2253.25
73501,2024-01-27,2680.15
73502,2024-01-28,1954.7
73503,2024-01-29,2211.4
73504,2024-01-30,1753.6
73505,2024-01-31,2403.25
73506,2024-02-01,2713.55
73507,2024-02-02,1856.6
73508,2024-02-03,1885.5
73509,2024-02-04,3058.7
73510,2024-02-05,2320.9
73511,2024-02-06,2381.3
73512,2024-02-07,2288.8
73513,2024-02-08,2163.8
73514,2024-02-09,3015.6
73515,2024-02-10,1642.1
73516,2024-02-11,1521.75
73517,2024-02-12,2614.0
73518,2024-02-13,2513.7
73519,2024-02-14,1767.4
73520,2024-02-15,2380.6
73521,2024-02-16,2471.0
73522,2024-02-17,2074.15
73523,2024-02-18,1937.3
73524,2024-02-19,2060.6
73525,2024-02-20,1556.4
73526,2024-02-21,2231.6
73527,2024-02-22,2386.8
73528,2024-02-23,2294.05
73529,2024-02-24,1881.95
73530,2024-02-25,2090.3
73531,2024-02-26,1725.25
73532,2024-02-27,2662.3
73533,2024-02-28,2161.2
73534,2024-02-29,2021.1
73535,2024-03-01,2236.45
73536,2024-03-02,2067.6
73537,2024-03-03,2860.75
73538,2024-03-04,2760.7
73539,2024-03-05,2064.9
73540,2024-03-06,2340.8
73541,2024-03-07,2199.25
73542,2024-03-08,2517.3
73543,2024-03-09,2697.95
73544,2024-03-10,3783.05
73545,2024-03-11,2925.5
73546,2024-03-13,230.3
73547,2024-03-14,539.3
73548,2024-03-15,613.0
73549,2024-03-16,734.25
73550,2024-03-17,578.4
73551,2024-03-18,579.7
73552,2024-03-19,443.7
73553,2024-03-20,700.2
73554,2024-03-21,1096.5
73555,2024-03-22,1171.1
73556,2024-03-23,893.7
73557,2024-03-24,998.8
73558,2024-03-25,1007.9
73559,2024-03-26,988.25
73560,2024-03-27,1053.1
73561,2024-03-28,981.0
73562,2024-03-29,1272.6
73563,2024-03-30,1134.8
73564,2024-03-31,1328.3
73565,2024-04-01,1593.4
73566,2024-04-02,1573.85
73567,2024-04-03,1460.7
73568,2024-04-04,1717.35
73569,2024-04-05,1684.2
73570,2024-04-13,1116.4
73571,2024-04-14,3033.35
73572,2024-04-15,2049.0
73573,2024-04-16,3184.85
73574,2024-04-17,2718.3
73575,2024-04-18,2851.25
73576,2024-04-19,2957.55
73577,2024-04-20,2231.85
73578,2024-04-21,1858.1
73579,2024-04-22,2477.55
73580,2024-04-23,2248.45
73581,2024-04-24,1967.65
73582,2024-04-25,2458.0
73583,2024-04-26,2115.15
73584,2024-04-27,2134.35
73585,2024-04-28,1401.25
73586,2024-04-29,2527.3
73587,2024-04-30,1716.3
73588,2024-05-01,2179.85
73589,2024-05-02,2298.4
73590,2024-05-03,2126.15
73591,2024-05-04,1657.75
73592,2024-05-05,2060.1
73593,2024-05-06,2515.05
73594,2024-05-07,1781.95
73595,2024-05-08,1980.3
73596,2024-05-09,2165.95
73597,2024-05-10,1997.15
73598,2024-05-11,2647.85
73599,2024-05-12,2589.15
73600,2024-05-13,2136.5
73601,2024-05-14,2502.1
73602,2024-05-15,2050.2
73603,2024-05-16,1787.9
73604,2024-05-17,2123.7
73605,2024-05-18,2558.15
73606,2024-05-19,2636.15
73607,2024-05-20,2167.0
73608,2024-05-21,1599.3
73609,2024-05-22,2539.95
73610,2024-05-23,2143.55
73611,2024-05-24,2737.15
73612,2024-05-25,2242.1
73613,2024-05-26,2819.0
73614,2024-05-27,2498.7
73615,2024-05-28,2804.55
73616,2024-05-29,2291.0
73617,2024-05-30,2074.45
73618,2024-05-31,2751.0
73619,2024-06-01,2452.0
73620,2024-06-02,2710.7
73621,2024-06-03,2663.35
73622,2024-06-04,1829.2
73623,2024-06-05,2783.55
73624,2024-06-06,1796.8
73625,2024-06-07,2299.3
73626,2024-06-08,2336.6
73627,2024-06-09,1924.75
73628,2024-06-10,1912.45
73629,2024-06-11,1945.5
73630,2024-06-12,2026.05
73631,2024-06-13,2410.95
73632,2024-06-14,2412.35
73633,2024-06-15,2221.75
73634,2024-06-16,1829.5
73635,2024-06-18,2486.1
73636,2024-06-19,2222.45
73637,2024-06-20,2221.1
73638,2024-06-21,2515.95
73639,2024-06-22,2224.7
73640,2024-06-23,2779.6
73641,2024-06-24,2860.5
73642,2024-06-25,1816.3
73643,2024-06-26,1659.9
73644,2024-06-27,2401.15
73645,2024-06-28,2509.25
73646,2024-06-29,3160.4
73647,2024-06-30,3029.65
73648,2024-07-01,2595.95
73649,2024-07-02,1761.2
73650,2024-07-03,2581.7
73651,2024-07-04,2082.8
73652,2024-07-05,2730.6
73653,2024-07-06,2241.6
73654,2024-07-07,1869.35
73655,2024-07-08,2352.05
73656,2024-07-09,1774.35
73657,2024-07-10,1606.85
73658,2024-07-11,1884.4
73659,2024-07-12,2194.55
73660,2024-07-13,2219.5
73661,2024-07-14,2548.5
73662,2024-07-15,2012.35
73663,2024-07-16,1532.65
73664,2024-07-17,1810.8
73665,2024-07-18,1876.95
73666,2024-07-19,2544.15
73667,2024-07-20,2090.95
73668,2024-07-21,2288.2
73669,2024-07-22,2602.4
73670,2024-07-23,1944.5
73671,2024-07-24,1685.9
73672,2024-07-25,2383.7
73673,2024-07-26,2882.6
73674,2024-07-27,2541.9
73675,2024-07-28,2650.7
73676,2024-07-29,1909.25
73677,2024-07-30,1767.7
73678,2024-07-31,2087.65
73679,2024-08-01,2006.0
73680,2024-08-02,2468.1
73681,2024-08-03,2055.35
73682,2024-08-04,2593.75
73683,2024-08-05,1871.4
73684,2024-08-06,1689.6
73685,2024-08-07,1459.25
73686,2024-08-08,1513.65
73687,2024-08-09,2240.95
73688,2024-08-10,2302.1
73689,2024-08-11,2312.05
73690,2024-08-12,2177.8
73691,2024-08-13,1839.1
73692,2024-08-14,1393.6
73693,2024-08-15,1935.8
73694,2024-08-16,1878.1
73695,2024-08-17,2174.1
73696,2024-08-18,2635.0
73697,2024-08-19,2521.15
73698,2024-08-20,1671.65
73699,2024-08-21,2299.7
73700,2024-08-22,2020.5
73701,2024-08-23,2107.9
73702,2024-08-24,2830.25
73703,2024-08-25,2735.2
73704,2024-08-26,2235.2
73705,2024-08-27,2268.4
73706,2024-08-28,1674.95
73707,2024-08-29,1950.15
73708,2024-08-30,2879.25
73709,2024-08-31,2734.5
73710,2024-09-01,2465.6
73711,2024-09-02,2336.7
73712,2024-09-03,1587.9
73713,2024-09-04,1971.9
73714,2024-09-05,2024.9
73715,2024-09-06,2100.9
73716,2024-09-07,1618.0
73717,2024-09-08,2564.5
73718,2024-09-09,1650.55
73719,2024-09-10,2172.9
73720,2024-09-11,1897.85
73721,2024-09-12,1782.05
73722,2024-09-13,2311.65
73723,2024-09-14,2063.1
73724,2024-09-15,1511.7
73725,2024-09-16,2049.05
73726,2024-09-17,1423.0
73727,2024-09-18,1520.75
73728,2024-09-19,1582.55
73729,2024-09-20,1936.15
73730,2024-09-21,2098.75
73731,2024-09-22,2737.65
73732,2024-09-23,1660.85
73733,2024-09-24,1798.8
73734,2024-09-25,1943.8
73735,2024-09-26,1699.95
73736,2024-09-27,1840.1
73737,2024-09-28,1790.1
73738,2024-09-29,2620.7
73739,2024-09-30,2305.5
73740,2024-10-01,1803.55
73741,2024-10-02,1724.3
73742,2024-10-03,1632.65
73743,2024-10-04,2102.8
73744,2024-10-05,1884.75
73745,2024-10-06,2817.3
73746,2024-10-07,2086.1
73747,2024-10-08,1839.9
73748,2024-10-09,1723.9
73749,2024-10-10,2192.5
73750,2024-10-11,1678.5
73751,2024-10-12,1705.2
73752,2024-10-13,2291.65
73753,2024-10-14,1763.95
73754,2024-10-15,1763.1
73755,2024-10-17,1932.2
73756,2024-10-18,2178.7
73757,2024-10-19,1506.5
73758,2024-10-20,2978.9
73759,2024-10-21,1990.1
73760,2024-10-22,1454.2
73761,2024-10-23,1633.0
73762,2024-10-24,1534.2
73763,2024-10-25,1931.65
73764,2024-10-26,2030.7
73765,2024-10-27,2252.5
73766,2024-10-28,1899.7
73767,2024-10-29,1379.8
73768,2024-10-30,1761.95
73769,2024-10-31,2685.05
73770,2024-11-01,2100.8
73771,2024-11-02,1973.15
73772,2024-11-03,2685.1
73773,2024-11-04,1888.6
73774,2024-11-05,1391.35
73775,2024-11-06,1642.7
73776,2024-11-07,1809.9
73777,2024-11-08,2574.15
73778,2024-11-09,1927.3
73779,2024-11-10,1780.5
73780,2024-11-11,1383.15
73781,2024-11-12,1478.3
73782,2024-11-13,1524.1
73783,2024-11-14,1314.7
73784,2024-11-15,2385.85
73785,2024-11-16,1742.0
73786,2024-11-17,2555.5
73787,2024-11-18,1763.3
73788,2024-11-19,2109.25
73789,2024-11-20,1579.2
73790,2024-11-21,1902.2
73791,2024-11-22,1789.4
73792,2024-11-23,1933.05
73793,2024-11-24,2339.6
73794,2024-11-25,1825.7
73795,2024-11-26,1473.45
73796,2024-11-27,1368.35
73797,2024-11-28,2351.2
73798,2024-11-29,1795.3
73799,2024-11-30,2214.45
73800,2024-12-01,2535.45
73801,2024-01-18,0.0
73802,2024-02-06,762.0
73803,2024-02-07,239.5
73804,2024-02-09,348.5
73805,2024-02-10,736.0
73806,2024-02-11,693.0
73807,2024-02-13,584.0
73808,2024-02-14,276.0
73809,2024-02-15,492.0
73810,2024-02-16,426.0
73811,2024-02-19,462.5
73812,2024-02-20,697.5
73813,2024-02-21,698.5
73814,2024-02-22,893.0
73815,2024-02-23,813.5
73816,2024-02-26,530.0
73817,2024-02-27,599.0
73818,2024-02-28,756.0
73819,2024-02-29,7.0
73820,2024-03-01,850.5
73821,2024-03-04,426.5
73822,2024-03-07,385.5
73823,2024-03-08,412.5
73824,2024-01-18,0.0
73825,2024-02-06,762.0
73826,2024-02-07,239.5
73827,2024-02-09,348.5
73828,2024-02-10,736.0
73829,2024-02-11,693.0
73830,2024-02-13,584.0
73831,2024-02-14,276.0
73832,2024-02-15,492.0
73833,2024-02-16,426.0
73834,2024-02-19,462.5
73835,2024-02-20,697.5
73836,2024-02-21,698.5
73837,2024-02-22,893.0
73838,2024-02-23,813.5
73839,2024-02-26,530.0
73840,2024-02-27,599.0
73841,2024-02-28,756.0
73842,2024-02-29,7.0
73843,2024-03-01,850.5
73844,2024-03-04,426.5
73845,2024-03-07,385.5
73846,2024-03-08,412.5
74629,2024-01-01,1811.5
74630,2024-01-02,647.8
74631,2024-01-03,425.7
74632,2024-01-04,803.7
74633,2024-01-05,650.6
74634,2024-01-06,1191.2
74635,2024-01-07,881.4
74636,2024-01-08,779.3
74637,2024-01-09,557.6
74638,2024-01-10,773.3
74639,2024-01-11,865.4
74640,2024-01-12,848.2
74641,2024-01-13,563.9
74642,2024-01-14,766.6
74643,2024-01-15,755.7
74644,2024-01-16,512.6
74645,2024-01-17,440.2
74646,2024-01-18,521.3
74647,2024-01-19,1088.2
74648,2024-01-20,585.0
74649,2024-01-21,690.4
74650,2024-01-22,431.3
74651,2024-01-23,959.7
74652,2024-01-24,698.8
74653,2024-01-25,743.9
74654,2024-01-26,605.5
74655,2024-01-27,643.4
74656,2024-01-28,1019.6
74657,2024-01-29,772.9
74658,2024-01-30,517.9
74659,2024-01-31,485.5
74660,2024-02-01,649.6
74661,2024-02-02,431.1
74662,2024-02-03,351.1
74663,2024-02-04,873.1
74664,2024-02-05,624.7
74665,2024-02-06,587.8
74666,2024-02-07,604.8
74667,2024-02-08,508.4
74668,2024-02-09,597.3
74669,2024-02-10,628.0
74670,2024-02-11,723.4
74671,2024-02-12,638.9
74672,2024-02-13,645.4
74673,2024-02-14,485.3
74674,2024-02-15,704.5
74675,2024-02-16,327.4
74676,2024-02-17,452.0
74677,2024-02-18,948.1
74678,2024-02-19,363.0
74679,2024-02-20,488.0
74680,2024-02-21,582.8
74681,2024-02-22,89.9
74682,2024-02-23,766.5
74683,2024-02-24,891.6
74684,2024-02-25,779.8
74685,2024-02-26,682.9
74686,2024-02-27,446.2
74687,2024-02-28,619.4
74688,2024-02-29,301.7
74689,2024-03-01,1238.0
74690,2024-03-02,626.4
74691,2024-03-03,878.7
74692,2024-03-04,683.1
74693,2024-03-05,603.7
74694,2024-03-06,241.5
74695,2024-03-07,338.5
74696,2024-03-08,314.6
74697,2024-03-09,327.5
74698,2024-03-10,625.3
74699,2024-03-11,401.6
74700,2024-03-13,274.1
74701,2024-03-14,88.0
74702,2024-03-15,199.8
74703,2024-03-16,204.9
74704,2024-03-17,154.0
74705,2024-03-18,205.7
74706,2024-03-19,63.5
74707,2024-03-20,166.9
74708,2024-03-21,184.7
74709,2024-03-22,133.4
74710,2024-03-23,435.7
74711,2024-03-24,394.2
74712,2024-03-25,220.0
74713,2024-03-26,189.6
74714,2024-03-27,116.2
74715,2024-03-28,246.7
74716,2024-03-29,515.3
74717,2024-03-30,255.5
74718,2024-03-31,384.0
74719,2024-04-01,564.7
74720,2024-04-02,237.0
74721,2024-04-03,89.0
74722,2024-04-04,305.0
74723,2024-04-05,182.7
74724,2024-04-06,407.0
74725,2024-04-07,510.3
74726,2024-04-08,406.9
74727,2024-04-12,721.5
74728,2024-04-13,736.5
74729,2024-04-14,675.6
74730,2024-04-15,443.3
74731,2024-04-16,824.1
74732,2024-04-17,680.8
74733,2024-04-18,541.1
74734,2024-04-19,387.8
74735,2024-04-20,342.4
74736,2024-04-21,466.5
74737,2024-04-22,198.5
74738,2024-04-23,406.6
74739,2024-04-24,515.0
74740,2024-04-25,298.8
74741,2024-04-26,345.4
74742,2024-04-27,525.1
74743,2024-04-28,479.5
74744,2024-04-29,416.9
74745,2024-04-30,275.1
74746,2024-05-01,624.3
74747,2024-05-02,535.9
74748,2024-05-03,468.4
74749,2024-05-04,382.7
74750,2024-05-05,743.6
74751,2024-05-06,459.9
74752,2024-05-07,337.7
74753,2024-05-08,443.3
74754,2024-05-09,242.1
74755,2024-05-10,351.5
74756,2024-05-11,612.8
74757,2024-05-12,656.8
74758,2024-05-13,484.4
74759,2024-05-14,456.2
74760,2024-05-15,301.4
74761,2024-05-16,299.5
74762,2024-05-17,315.0
74763,2024-05-18,358.7
74764,2024-05-19,438.8
74765,2024-05-20,252.7
74766,2024-05-21,253.4
74767,2024-05-22,312.9
74768,2024-05-23,327.3
74769,2024-05-24,481.2
74770,2024-05-25,257.1
74771,2024-05-26,414.2
74772,2024-05-27,357.0
74773,2024-05-28,267.8
74774,2024-05-29,306.0
74775,2024-05-30,219.1
74776,2024-05-31,293.7
74777,2024-06-01,642.4
74778,2024-06-02,164.7
74779,2024-06-03,535.5
74780,2024-06-04,321.6
74781,2024-06-05,497.8
74782,2024-06-06,534.0
74783,2024-06-07,327.5
74784,2024-06-08,253.6
74785,2024-06-09,405.6
74786,2024-06-10,457.0
74787,2024-06-11,232.1
74788,2024-06-12,254.7
74789,2024-06-13,305.6
74790,2024-06-14,195.8
74791,2024-06-15,381.1
74792,2024-06-18,1177.5
74793,2024-06-19,439.1
74794,2024-06-20,288.7
74795,2024-06-21,439.0
74796,2024-06-22,462.5
74797,2024-06-23,444.1
74798,2024-06-24,468.2
74799,2024-06-25,275.3
74800,2024-06-26,227.9
74801,2024-06-27,581.1
74802,2024-06-28,362.9
74803,2024-06-29,597.5
74804,2024-06-30,489.3
74805,2024-07-01,149.0
74806,2024-07-02,331.1
74807,2024-07-03,295.8
74808,2024-07-04,299.8
74809,2024-07-05,549.2
74810,2024-07-06,604.2
74811,2024-07-07,279.3
74812,2024-07-08,574.6
74813,2024-07-09,808.0
74814,2024-07-10,157.0
74815,2024-07-11,210.5
74816,2024-07-12,584.8
74817,2024-07-13,499.9
74818,2024-07-14,538.5
74819,2024-07-15,460.8
74820,2024-07-16,367.0
74821,2024-07-17,159.1
74822,2024-07-18,265.8
74823,2024-07-19,359.6
74824,2024-07-20,346.0
74825,2024-07-21,223.0
74826,2024-07-22,399.7
74827,2024-07-23,214.9
74828,2024-07-24,433.3
74829,2024-07-25,483.9
74830,2024-07-26,274.5
74831,2024-07-27,623.4
74832,2024-07-28,314.9
74833,2024-07-29,286.0
74834,2024-07-30,449.9
74835,2024-07-31,425.9
74836,2024-08-01,454.070588235
74837,2024-08-02,516.7
74838,2024-08-03,270.7
74839,2024-08-04,482.6
74840,2024-08-05,432.1
74841,2024-08-06,335.2
74842,2024-08-07,457.2
74843,2024-08-08,749.7
74844,2024-08-09,326.2
74845,2024-08-10,534.7
74846,2024-08-11,627.2
74847,2024-08-12,491.0
74848,2024-08-13,727.3
74849,2024-08-14,389.4
74850,2024-08-15,288.1
74851,2024-08-16,394.2
74852,2024-08-17,587.4
74853,2024-08-18,444.6
74854,2024-08-19,377.7
74855,2024-08-20,323.5
74856,2024-08-21,618.6
74857,2024-08-22,307.1
74858,2024-08-23,698.2
74859,2024-08-24,615.8
74860,2024-08-25,321.7
74861,2024-08-26,244.7
74862,2024-08-27,701.6
74863,2024-08-28,476.7
74864,2024-08-29,767.7
74865,2024-08-30,633.7
74866,2024-08-31,234.2
74867,2024-09-01,919.3
74868,2024-09-02,392.2
74869,2024-09-03,517.1
74870,2024-09-04,327.1
74871,2024-09-05,331.0
74872,2024-09-06,574.0
74873,2024-09-07,194.9
74874,2024-09-08,558.4
74875,2024-09-09,535.5
74876,2024-09-10,363.1
74877,2024-09-11,371.2
74878,2024-09-12,892.6
74879,2024-09-13,695.2
74880,2024-09-14,385.1
74881,2024-09-15,434.9
74882,2024-09-16,604.5
74883,2024-09-17,464.6
74884,2024-09-18,507.0
74885,2024-09-19,230.6
74886,2024-09-20,394.2
74887,2024-09-21,250.9
74888,2024-09-22,431.7
74889,2024-09-23,402.9
74890,2024-09-24,1108.5
74891,2024-09-25,344.3
74892,2024-09-26,219.4
74893,2024-09-27,438.3
74894,2024-09-28,653.8
74895,2024-09-29,541.3
74896,2024-09-30,239.7
74897,2024-10-01,526.2
74898,2024-10-02,399.8
74899,2024-10-03,316.4
74900,2024-10-04,726.4
74901,2024-10-05,385.0
74902,2024-10-06,763.2
74903,2024-10-07,298.8
74904,2024-10-08,207.6
74905,2024-10-09,206.9
74906,2024-10-10,677.3
74907,2024-10-11,360.9
74908,2024-10-12,634.6
74909,2024-10-13,497.7
74910,2024-10-14,429.2
74911,2024-10-15,415.1
74912,2024-10-16,336.9
74913,2024-10-17,379.8
74914,2024-10-18,369.1
74915,2024-10-19,495.2
74916,2024-10-20,613.2
74917,2024-10-21,388.4
74918,2024-10-22,320.2
74919,2024-10-23,420.2
74920,2024-10-24,495.1
74921,2024-10-25,349.9
74922,2024-10-26,745.5
74923,2024-10-27,460.4
74924,2024-10-28,705.0
74925,2024-10-29,237.6
74926,2024-10-30,280.4
74927,2024-10-31,602.6
74928,2024-11-01,231.0
74929,2024-11-02,529.5
74930,2024-11-03,564.0
74931,2024-11-04,361.2
74932,2024-11-05,256.7
74933,2024-11-06,214.9
74934,2024-11-07,393.8
74935,2024-11-08,217.5
74936,2024-11-09,607.5
74937,2024-11-10,317.8
74938,2024-11-11,293.8
74939,2024-11-12,208.0
74940,2024-11-13,199.7
74941,2024-11-14,568.7
74942,2024-11-15,315.1
74943,2024-11-16,188.4
74944,2024-11-17,483.0
74945,2024-11-18,396.9
74946,2024-11-19,232.0
74947,2024-11-20,585.4
74948,2024-11-21,214.1
74949,2024-11-22,351.1
74950,2024-11-23,491.2
74951,2024-11-24,429.2
74952,2024-11-25,102.7
74953,2024-11-26,264.2
74954,2024-11-27,402.6
74955,2024-11-28,68.0
74956,2024-11-29,302.2
74957,2024-11-30,314.9
74958,2024-12-01,376.5
74959,2024-12-02,124.7
74960,2024-12-03,441.2
74961,2024-12-04,363.7
74962,2024-12-05,321.1
74963,2024-12-06,125.9
74964,2024-12-07,329.4
74965,2024-12-08,281.0
74966,2024-12-09,367.9
74967,2024-12-10,129.4
74968,2024-12-11,84.5
74969,2024-12-12,260.0
74970,2024-12-13,308.7
74971,2024-12-14,302.55
74972,2024-12-15,605.15
74973,2024-12-16,288.3
74974,2024-12-17,287.4
74975,2024-12-18,224.2
74976,2024-12-19,659.05
74977,2024-12-20,153.7
74978,2024-12-21,488.0
74979,2024-12-22,318.5
74980,2024-12-23,155.5
74981,2024-12-24,366.0
74982,2024-12-25,292.5
74983,2024-12-26,63.0
74984,2024-12-27,250.4
74985,2024-12-28,331.7
74986,2024-12-29,440.0
74987,2024-12-30,159.9
74988,2024-12-31,203.5
75319,2024-01-11,29.0
75320,2024-01-12,10.0
75321,2024-01-18,33.5
75322,2024-01-19,263.0
75323,2024-01-20,273.0
75324,2024-01-21,360.5
75325,2024-01-22,417.5
75326,2024-01-23,283.0
75327,2024-01-24,29.0
75328,2024-02-06,11.0
75329,2024-01-11,29.0
75330,2024-01-12,10.0
75331,2024-01-18,33.5
75332,2024-01-19,263.0
75333,2024-01-20,273.0
75334,2024-01-21,360.5
75335,2024-01-22,417.5
75336,2024-01-23,283.0
75337,2024-01-24,29.0
75338,2024-02-06,11.0
76801,2024-01-01,3111.0
76802,2024-01-03,388.95
76803,2024-01-04,433.4
76804,2024-01-05,253.7
76805,2024-01-06,1288.9
76806,2024-01-07,2827.55
76807,2024-01-08,744.7
76808,2024-01-10,369.15
76809,2024-01-11,636.95
76810,2024-01-12,633.6
76811,2024-01-13,1693.2
76812,2024-01-14,2965.55
76813,2024-01-16,465.7
76814,2024-01-17,230.55
76815,2024-01-18,1012.6
76816,2024-01-19,716.35
76817,2024-01-20,1242.5
76818,2024-01-21,2306.7
76819,2024-01-22,600.25
76820,2024-01-23,350.6
76821,2024-01-24,157.7
76822,2024-01-26,1338.75
76823,2024-01-27,2710.35
76824,2024-01-28,4105.0
76825,2024-01-29,1344.5
76826,2024-01-31,632.35
76827,2024-02-01,754.05
76828,2024-02-02,778.65
76829,2024-02-03,4464.35
76830,2024-02-04,3667.8
76831,2024-02-05,518.0
76832,2024-02-06,580.35
76833,2024-02-07,720.75
76834,2024-02-08,1404.45
76835,2024-02-09,1790.05
76836,2024-02-10,8067.8
76837,2024-02-11,8129.7
76838,2024-02-12,5123.85
76839,2024-02-13,2248.0
76840,2024-02-14,2135.95
76841,2024-02-16,2176.9
76842,2024-02-17,1755.85
76843,2024-02-18,4898.95
76844,2024-02-19,1635.1
76845,2024-02-21,961.7
76846,2024-02-22,1550.85
76847,2024-02-23,1260.9
76848,2024-02-24,3331.2
76849,2024-02-25,5214.1
76850,2024-02-26,336.6
76851,2024-02-27,1019.9
76852,2024-02-28,519.15
76853,2024-02-29,1553.65
76854,2024-03-01,1705.8
76855,2024-03-02,4453.7
76856,2024-03-03,4643.35
76857,2024-03-05,462.8
76858,2024-03-06,1508.4
76859,2024-03-07,1130.9
76860,2024-03-08,797.65
76861,2024-03-09,2736.1
76862,2024-03-10,2875.7
76863,2024-03-11,490.4
76864,2024-03-12,913.8
76865,2024-03-13,748.7
76866,2024-03-14,256.65
76867,2024-03-15,575.4
76868,2024-03-16,2970.4
76869,2024-03-17,6007.7
76870,2024-03-18,409.35
76871,2024-03-19,1021.65
76872,2024-03-20,1924.95
76873,2024-03-21,658.5
76874,2024-03-22,1641.1
76875,2024-03-23,2287.85
76876,2024-03-24,4547.5
76877,2024-03-25,104.35
76878,2024-03-26,1520.5
76879,2024-03-27,466.45
76880,2024-03-28,5613.5
76881,2024-03-29,1462.3
76882,2024-03-30,5043.45
76883,2024-03-31,4870.5
76884,2024-04-02,664.7
76885,2024-04-03,611.3
76886,2024-04-04,550.25
76887,2024-04-05,903.65
76888,2024-04-06,3725.85
76889,2024-04-07,6251.05
76890,2024-04-08,2641.55
76891,2024-04-09,3069.6
76892,2024-04-10,10921.05
76893,2024-04-11,10017.1
76894,2024-04-13,4066.15
76895,2024-04-14,2337.1
76896,2024-04-16,438.85
76897,2024-04-17,1169.5
76898,2024-04-18,2260.7
76899,2024-04-19,1358.0
76900,2024-04-20,2981.8
76901,2024-04-21,5616.85
76902,2024-04-23,900.3
76903,2024-04-24,2895.65
